斯柯达 昊锐 2009款 1.8T 自动 贵雅版,9.2,23.44,7.9万公里,2011-09,国4,1.8L/AT自动
日产 阳光 2015款 1.5 自动 XE舒适版,6.38,9.75,1.8万公里,2016-07,国5,1.5L/CVT无级变速
现代 ix35 2015款 2.0 自动 智能型前驱 国IV,13.88,19.19,5.2万公里,2015-09,国4,2.0L/AT自动
大众 速腾 2014款 1.8T 自动 旗舰型,11.8,20.17,4.5万公里,2014-03,国4,1.8L/DCT双离合
宝马 X1 2015款 2.0T 自动 20i时尚型四驱,24.8,38.97,5.0万公里,2015-07,国5,2.0L/AT自动
宝马 X4 2014款 2.0T 自动 20i X设计套装,46.8,57.53,1.9万公里,2016-08,国5,2.0L/AT自动
奔驰 E级 2011款 1.8T 自动 E260L时尚型CGI,26.8,60.79,9.2万公里,2012-01,国4,1.8L/AT自动
奥迪 A6L 2012款 2.5 自动 30FSI豪华型,27.8,54.99,9.4万公里,2012-11,国4,2.5L/CVT无级变速
奥迪 A3三厢 2016款 1.4T 自动 35TFSI进取型,16.88,20.72,2.0万公里,2016-07,国5,1.4L/DCT双离合
别克 GL8 2012款 2.4 自动 BASE舒适版,12.68,22.69,14.7万公里,2012-10,国4,2.4L/AT自动
大众 途观 2015款 1.8T 自动 豪华版前驱,19.88,28.2,4.5万公里,2015-09,国5,1.8L/AT自动
宝骏 630 2014款 1.5 手动 标准型,5.98,7.14,6.5万公里,2015-09,国5,1.5L/MT手动
名爵 MG6两厢 2013款 1.8 自动 驾值型,6.8,15.07,6.8万公里,2013-03,国4,1.8L/AT自动
丰田 花冠 2013款 1.6 自动 卓越型,9.98,11.81,0.8万公里,2016-01,国5,1.6L/AT自动
日产 天籁 2011款 2.0 自动 XL舒适版,10.58,21.69,6.7万公里,2011-06,国4,2.0L/CVT无级变速
东南 V3菱悦 2015款 1.5 手动 风采版,4.98,7.15,2.7万公里,2015-06,国5,1.5L/MT手动
起亚 K3 2016款 1.6 自动 GL,9.85,11.59,0.9万公里,2016-09,国5,1.6L/AT自动
名爵 MG6两厢 2013款 1.8 手动 舒适型,6.2,13.98,5.7万公里,2013-02,国4,1.8L/MT手动
别克 凯越 2015款 1.5 自动 经典型,5.9,9.98,3.7万公里,2015-03,国5,1.5L/AT自动
东风 帅客 2011款 1.5 手动 舒适型7座,3.6,7.58,9.6万公里,2012-03,国4,1.5L/MT手动
大众 速腾 2014款 1.6 自动 舒适型 改款,9.3,16.37,8.9万公里,2014-07,国4,1.6L/AT自动
起亚 智跑 2015款 2.0 自动 Premium前驱,13.3,20.6,4.4万公里,2015-04,国4,2.0L/AT自动
大众 迈腾 2016款 1.8T 自动 智享豪华型,19.5,25.49,1.7万公里,2016-04,国5,1.8L/DCT双离合
路虎 极光 2013款 2.0T 自动 耀动版三门,28.2,69.25,8.2万公里,2012-10,国5,2.0L/AT自动
标致 307三厢 2010款 1.6 手动 舒适版,3.6,10.07,10.3万公里,2011-11,国4,1.6L/MT手动
长安 悦翔V3 2015款 1.4 手动 美满型 国IV,3.48,5.09,8.7万公里,2015-10,国5,1.4L/MT手动
保时捷 Boxster 2013款 2.7 自动,61.5,78.81,2.1万公里,2015-06,国4,2.7L/DCT双离合
奥迪 A4L 2012款 2.0T 自动 TFSI标准型,16.8,33.63,8.3万公里,2012-05,国4,2.0L/CVT无级变速
大众 途安 2011款 1.4T 自动 智雅版5座,9.3,19.41,8.7万公里,2012-03,国4,1.4L/DCT双离合
凯迪拉克 SRX 2013款 3.0 自动 舒适型前驱,28.88,46.65,5.3万公里,2014-01,国4,3.0L/AT自动
现代 ix35 2015款 2.0 自动 智能型前驱 国IV,11.88,19.19,3.0万公里,2015-01,国4,2.0L/AT自动
凯翼 C3R 2015款 1.5 自动 金钻版,4.8,6.06,1.0万公里,2016-05,国5,1.5L/AMT半自动
别克 英朗GT 2010款 1.6 自动 时尚型,6.38,16.58,6.3万公里,2011-09,国4,1.6L/AT自动
日产 阳光 2011款 1.5 自动 XL豪华版,4.95,11.16,5.7万公里,2011-04,国4,1.5L/CVT无级变速
东风风光 风光330 2014款 1.3 手动 330实用型5-8座,3.5,4.55,5.0万公里,2016-03,国5,1.3L/MT手动
日产 天籁 2013款 2.0 自动 XL舒适版,14.8,20.17,2.9万公里,2015-08,国4,2.0L/CVT无级变速
大众 速腾 2014款 1.4T 手动 豪华型,9.38,16.69,3.8万公里,2014-06,国4,1.4L/MT手动
雪佛兰 科鲁兹三厢 2015款 1.5 手动 经典版SE,7.98,10.84,3.6万公里,2016-08,国5,1.5L/MT手动
名爵 名爵3系SW 2015款 1.5 自动 精英型,6.38,9.52,0.7万公里,2015-12,国5,1.5L/AMT半自动
福特 福克斯三厢 2012款 1.6 自动 风尚型,8.88,15.62,4.5万公里,2015-07,国5,1.6L/DCT双离合
别克 英朗GT 2017款 1.5 自动 15N精英型,10.3,13.77,0.1万公里,2017-07,国5,1.5L/AT自动
别克 君威 2012款 2.0 自动 豪华型,10.98,22.13,6.4万公里,2013-04,国4,2.0L/AT自动
长安 CS35 2016款 1.6 手动 豪华型 国V,7.38,9.11,2.5万公里,2016-06,国5,1.6L/MT手动
大众 朗逸 2013款 1.4T 自动 舒适版 改款,9.38,16.05,8.8万公里,2013-09,国4,1.4L/DCT双离合
大众 POLO两厢 2014款 1.6 自动 舒适版,7.68,11.28,5.4万公里,2015-10,国5,1.6L/AT自动
福特 福克斯两厢 2013款 1.8 自动 经典基本型,7.8,11.92,2.1万公里,2014-07,国4,1.8L/AT自动
别克 英朗GT 2012款 1.6 自动 时尚型,6.8,16.58,8.0万公里,2012-05,国4,1.6L/AT自动
福特 福克斯两厢 2012款 1.6 自动 舒适型,8.5,14.21,5.3万公里,2013-01,国4,1.6L/DCT双离合
东南 V3菱悦 2015款 1.5 手动 幸福版,3.98,6.28,1.4万公里,2016-02,国5,1.5L/MT手动
福特 翼虎 2017款 1.5T 自动 EcoBoost180铂翼型前驱,19.8,23.64,0.2万公里,2017-05,国5,1.5L/AT自动
奥迪 A4L 2011款 2.0T 自动 TFSI舒适型,16.5,35.81,11.1万公里,2011-05,国4,2.0L/CVT无级变速
凯迪拉克 ATS-L 2014款 2.0T 自动 25T舒适型,22.58,31.35,1.8万公里,2016-01,国5,2.0L/AT自动
福特 蒙迪欧 2013款 1.5T 自动 GTDi180时尚型,15.38,20.6,8.8万公里,2014-01,国4,1.5L/AT自动
奥迪 A4L 2013款 2.0T 自动 35TFSI标准型,19.38,33.63,11.9万公里,2013-01,国4,2.0L/CVT无级变速
北汽威旺 威旺M20 2014款 1.5 手动 基本型BJ415B,3.28,4.32,1.7万公里,2016-03,国4,1.5L/MT手动
别克 英朗XT 2012款 1.6T 自动 时尚运动型,7.58,18.62,5.8万公里,2012-04,国4,1.6L/AT自动
别克 英朗GT 2010款 1.8 自动 时尚型,7.5,17.62,6.3万公里,2011-01,国4,1.8L/AT自动
福特 福克斯三厢 2012款 1.6 手动 风尚型,7.38,14.43,6.9万公里,2013-04,国4,1.6L/MT手动
凯迪拉克 ATS 2014款 2.0T 自动 28T舒适型,18.8,33.43,2.7万公里,2014-09,国4,2.0L/AT自动
奥迪 S3 2015款 2.0T 自动 Limousine,34.8,43.4,0.6万公里,2017-09,国5,2.0L/DCT双离合
雪佛兰 迈锐宝 2014款 2.0 自动 舒适版,10.9,18.44,5.4万公里,2014-07,国4,2.0L/AT自动
大众 宝来三厢 2011款 1.6 手动 时尚型,4.9,11.7,10.9万公里,2010-11,国4,1.6L/MT手动
奔驰 GLA级 2016款 1.6T 自动 GLA200动感型前驱,25.98,29.29,1.8万公里,2017-01,国5,1.6L/DCT双离合
雪铁龙 C4L 2014款 1.6T 自动 智驱版劲智型,11.58,18.44,5.5万公里,2015-03,国5,1.6L/AT自动
日产 阳光 2015款 1.5 自动 XE舒适版,6.38,9.75,1.8万公里,2016-07,国5,1.5L/CVT无级变速
日产 阳光 2015款 1.5 自动 XE舒适版,6.38,9.75,1.8万公里,2016-07,国5,1.5L/CVT无级变速
起亚 K3 2016款 1.6 自动 GLS,9.08,12.9,1.5万公里,2016-07,国5,1.6L/AT自动
斯柯达 明锐 2017款 1.6 自动 前行版,11.99,14.86,0.1万公里,2017-09,国5,1.6L/AT自动
斯柯达 昕动 2016款 1.6 自动 前行版 改款,9.26,9.76,0.1万公里,2017-09,国5,1.6L/AT自动
斯柯达 明锐 2017款 1.6 自动 前行版,11.99,14.86,0.1万公里,2017-09,国5,1.6L/AT自动
斯柯达 明锐 2017款 1.6 自动 前行版,11.99,14.86,0.1万公里,2017-09,国5,1.6L/AT自动
斯柯达 明锐 2017款 1.6 自动 前行版,11.99,14.86,0.1万公里,2017-09,国5,1.6L/AT自动
斯柯达 速派 2016款 1.4T 自动 280前行版,16.5,19.52,0.1万公里,2017-09,国5,1.4L/DCT双离合
斯柯达 速派 2016款 1.4T 自动 280前行版,16.5,19.52,0.1万公里,2017-09,国5,1.4L/DCT双离合
大众 朗逸 2013款 1.6 自动 舒适版 改款,11.89,14.97,0.1万公里,2017-09,国5,1.6L/AT自动
大众 桑塔纳 2016款 1.6 自动 风尚版,9.0,10.84,0.1万公里,2017-09,国5,1.6L/AT自动
奔驰 R级 2014款 3.0T 自动 R320商务型四驱,51.8,64.91,3.1万公里,2016-11,国5,3.0L/AT自动
标致 308 2014款 1.6 自动 乐享版优尚型,6.68,12.58,4.2万公里,2015-12,国5,1.6L/AT自动
奔驰 威霆 2010款 2.5 自动 精英版,17.28,35.39,9.4万公里,2011-03,国4,2.5L/AT自动
路虎 极光 2013款 2.0T 自动 耀动版五门,30.9,68.17,9.5万公里,2013-08,国4,2.0L/AT自动
宝马 5系 2011款 3.0T 自动 535Li豪华型,30.8,75.61,6.5万公里,2011-03,国4,3.0L/AT自动
奔驰 R级 2011款 3.5 自动 R350L四驱,38.9,86.62,7.8万公里,2013-01,国4,3.5L/AT自动
丰田 花冠 2013款 1.6 自动 豪华型,7.18,12.35,5.1万公里,2013-01,国4,1.6L/AT自动
凯迪拉克 CTS 2014款 2.0T 自动 28T精英版,30.0,46.46,0.8万公里,2016-11,国5,2.0L/AT自动
宝马 1系两厢五门版 2012款 1.6T 自动 118i运动版,15.6,33.22,4.2万公里,2012-01,国4,1.6L/AT自动
现代 ix35 2015款 2.0 自动 智能型前驱 国V,14.8,19.19,2.4万公里,2016-09,国5,2.0L/AT自动
别克 君越 2013款 2.4 自动 领先舒适型,13.58,25.61,7.5万公里,2013-03,国4,2.4L/AT自动
奥迪 A6L 2012款 2.0T 自动 TFSI标准型,25.98,44.48,14.2万公里,2012-08,国4,2.0L/CVT无级变速
奔驰 GLA级 2015款 1.6T 自动 GLA200时尚型前驱,25.3,31.46,1.8万公里,2015-12,国5,1.6L/DCT双离合
别克 GL8 2011款 2.4 自动 CT舒适型,8.9,24.75,4.9万公里,2012-09,国4,2.4L/AT自动
别克 英朗XT 2010款 1.6 自动 时尚型,6.3,16.27,8.5万公里,2010-12,国4,1.6L/AT自动
奔驰 C级 2011款 1.6T 自动 C180K经典型,16.3,33.43,7.5万公里,2011-12,国4,1.6L/AT自动
别克 英朗GT 2015款 1.5 自动 15N精英型,10.18,13.77,1.8万公里,2016-01,国5,1.5L/AT自动
别克 君越 2014款 2.0T 自动 精英技术型,18.35,29.3,3.7万公里,2015-08,国5,2.0L/AT自动
丰田 威驰 2016款 1.5 自动 智臻星耀版,8.6,9.75,1.3万公里,2016-07,国5,1.5L/AT自动
起亚 智跑 2015款 2.0 自动 DLX前驱,15.68,19.3,1.3万公里,2016-01,国4,2.0L/AT自动
雪佛兰 科鲁兹三厢 2016款 1.5 自动 时尚天窗版,9.98,13.77,3.5万公里,2016-08,国5,1.5L/AT自动
别克 英朗GT 2015款 1.5 自动 15N豪华型,10.58,14.86,2.2万公里,2016-04,国5,1.5L/AT自动
长安 CS15 2016款 1.5 手动 豪华版,6.5,7.04,0.5万公里,2016-06,国5,1.5L/MT手动
标致 2008 2014款 1.6 手动 潮流版,8.3,10.82,1.9万公里,2016-11,国5,1.6L/MT手动
保时捷 Boxster 2013款 2.7 自动,58.5,78.81,3.4万公里,2014-05,国4,2.7L/DCT双离合
雪佛兰 科鲁兹三厢 2011款 1.6 手动 SL,5.48,11.82,7.7万公里,2011-06,国4,1.6L/MT手动
宝马 5系 2014款 2.0T 自动 520Li典雅型,33.8,47.28,1.6万公里,2015-06,国5,2.0L/AT自动
别克 君威 2012款 2.0 自动 豪华型,11.8,22.13,3.9万公里,2013-06,国4,2.0L/AT自动
宝马 5系 2014款 2.0T 自动 520Li典雅型,36.68,47.28,1.9万公里,2016-06,国5,2.0L/AT自动
宝马 5系 2012款 2.5 自动 523Li领先型,26.88,49.89,8.6万公里,2012-03,国4,2.5L/AT自动
奔驰 B级 2015款 1.6T 自动 B200动感型,20.9,28.44,2.2万公里,2016-04,国5,1.6L/DCT双离合
奥迪 A6L 2014款 2.5 自动 30FSI舒适型,33.68,50.88,6.9万公里,2015-07,国5,2.5L/CVT无级变速
奥迪 Q3 2015款 1.4T 自动 30TFSI进取型前驱,20.98,28.96,2.5万公里,2015-07,国5,1.4L/DCT双离合
别克 君越 2012款 2.4 自动 SIDI豪雅版,12.38,27.78,12.2万公里,2013-02,国4,2.4L/AT自动
马自达 马自达6 2015款 2.0 自动 时尚型,11.28,16.04,1.1万公里,2016-10,国5,2.0L/AT自动
本田 杰德 2014款 1.8 自动 舒适精英版5座,12.28,17.13,5.6万公里,2014-11,国4,1.8L/AT自动
海马 普力马 2014款 1.6 自动 乐享版7座,6.2,10.29,3.3万公里,2015-01,国4,1.6L/CVT无级变速
大众 速腾 2015款 1.4T 自动 230TSI舒适型,12.8,17.45,1.8万公里,2016-05,国5,1.4L/DCT双离合
丰田 皇冠 2015款 2.5 自动 智享版,25.8,30.91,6.8万公里,2015-08,国5,2.5L/AT自动
别克 英朗GT 2016款 1.5 手动 15N精英型,8.6,12.69,0.6万公里,2016-08,国5,1.5L/MT手动
斯柯达 晶锐 2011款 1.4 手动 晶致版,3.6,8.56,4.3万公里,2011-05,国4,1.4L/MT手动
名爵 MG6两厢 2010款 1.8 自动 精英型,5.3,16.26,11.6万公里,2011-04,国4,1.8L/AT自动
丰田 卡罗拉 2014款 1.6 自动 GL,9.8,12.79,2.8万公里,2015-10,国5,1.6L/CVT无级变速
哈弗 哈弗H6 2016款 1.5T 自动 升级版精英型前驱,9.98,12.35,0.6万公里,2016-08,国5,1.5L/AT自动
雪佛兰 景程 2013款 1.8 手动 SE舒适版,6.6,13.01,2.1万公里,2015-06,国4,1.8L/MT手动
标致 301 2014款 1.6 手动 舒适版,5.8,9.19,6.4万公里,2015-11,国5,1.6L/MT手动
起亚 K5 2015款 2.0 自动 GL,12.98,18.21,0.6万公里,2016-04,国5,2.0L/AT自动
奥迪 A6L 2014款 2.0T 自动 TFSI舒适型,29.8,48.48,5.3万公里,2014-02,国4,2.0L/CVT无级变速
宝马 5系 2013款 3.0 自动 530Li领先型,29.98,60.74,8.5万公里,2012-12,国4,3.0L/AT自动
奔驰 GLK级 2013款 3.0 自动 GLK300动感型,28.8,45.37,4.0万公里,2013-09,国4,3.0L/AT自动
大众 途观 2012款 2.0T 自动 菁英版四驱,15.98,31.13,8.2万公里,2012-05,国4,2.0L/AT自动
奥迪 Q5 2013款 2.0T 自动 40TFSI进取型,27.8,41.64,7.5万公里,2013-09,国4,2.0L/AT自动
现代 瑞纳三厢 2010款 1.4 自动 GT时尚型,5.3,9.87,4.1万公里,2012-03,国4,1.4L/AT自动
奔驰 E级 2011款 1.8T 自动 E200L优雅型CGI,22.98,50.47,10.1万公里,2011-09,国4,1.8L/AT自动
smart ForTwo 2015款 1.0 自动 硬顶激情版,10.68,14.76,1.0万公里,2016-05,国5,1.0L/DCT双离合
捷豹 XF 2015款 2.0T 自动 风华版,31.98,59.7,6.4万公里,2014-09,国5,2.0L/AT自动
宝马 X4 2014款 3.0T 自动 35i M运动型,51.88,84.02,4.1万公里,2015-10,国5,3.0L/AT自动
别克 GL8 2014款 3.0 自动 GT豪华商务豪雅版,28.8,40.15,5.0万公里,2014-09,国5,3.0L/AT自动
起亚 K5 2014款 2.0 自动 LUXURY,13.3,20.49,6.6万公里,2014-09,国4,2.0L/AT自动
本田 CR-V 2015款 2.4 自动 尊贵版四驱,23.6,27.12,3.2万公里,2015-12,国5,2.4L/CVT无级变速
宝马 3系 2014款 2.0T 自动 320i时尚型,24.2,37.23,6.5万公里,2014-08,国4,2.0L/AT自动
大众 途观 2015款 1.8T 自动 豪华版四驱,19.5,30.05,2.3万公里,2015-05,国5,1.8L/AT自动
宝马 3系 2016款 1.6T 自动 316Li时尚型,23.88,33.63,3.8万公里,2015-12,国5,1.6L/AT自动
奔驰 C级 2015款 2.0T 自动 C200L 改款,33.98,38.4,2.2万公里,2016-01,国5,2.0L/AT自动
林肯 MKC 2014款 2.0T 自动 尊雅版前驱,32.8,41.23,3.5万公里,2016-02,国5,2.0L/AT自动
宝马 X6 2013款 3.0T 自动 35i,53.8,115.39,4.8万公里,2013-10,国4,3.0L/AT自动
大众 Cross POLO 2016款 1.6 自动,9.68,12.8,1.2万公里,2016-03,国5,1.6L/AT自动
别克 英朗GT 2013款 1.6 自动 时尚型,8.5,16.58,4.5万公里,2014-06,国4,1.6L/AT自动
雪铁龙 世嘉三厢 2012款 1.6 自动 品尚型,6.8,12.68,7.1万公里,2013-04,国4,1.6L/AT自动
别克 君威 2010款 2.0 自动 世博型,9.88,22.13,8.0万公里,2011-04,国4,2.0L/AT自动
丰田 雷凌 2016款 1.6 自动 G精英版,10.8,13.55,3.1万公里,2016-09,国5,1.6L/CVT无级变速
现代 朗动 2013款 1.6 自动 GLX领先型,8.68,13.87,3.6万公里,2014-09,国4,1.6L/AT自动
纳智捷 优6 2014款 1.8T 自动 魅力型,8.8,14.85,4.1万公里,2014-07,国5,1.8L/AT自动
大众 速腾 2015款 1.4T 自动 230TSI舒适型,13.8,17.45,2.2万公里,2016-03,国5,1.4L/DCT双离合
哈弗 哈弗H6 2015款 1.5T 手动 升级版精英型前驱,7.8,11.92,3.2万公里,2015-03,国4,1.5L/MT手动
荣威 550 2012款 1.8 自动 S启臻版,5.6,16.26,13.1万公里,2011-12,国4,1.8L/AT自动
雪佛兰 迈锐宝 2013款 2.0 自动 豪华版,11.58,19.74,3.9万公里,2014-01,国4,2.0L/AT自动
别克 凯越 2011款 1.6 手动 LE,5.38,11.71,3.8万公里,2012-01,国4,1.6L/MT手动
大众 Tiguan 2012款 2.0T 自动 舒适版,15.88,39.73,3.0万公里,2013-02,国4,2.0L/AT自动
福特 福克斯三厢 2015款 1.6 自动 舒适型,8.48,13.55,3.0万公里,2015-08,国5,1.6L/DCT双离合
Jeep 指南者 2012款 2.4 自动 运动版四驱,12.9,26.69,7.3万公里,2012-03,国4,2.4L/CVT无级变速
别克 GL8 2013款 2.4 自动 LT豪华商务行政版,21.88,35.81,7.9万公里,2014-06,国4,2.4L/AT自动
丰田 锐志 2013款 2.5 自动 V尚锐版,20.88,26.36,2.2万公里,2016-01,国5,2.5L/AT自动
别克 君越 2009款 2.4 自动 雅致型,10.4,24.95,8.2万公里,2011-01,国4,2.4L/AT自动
纳智捷 优6 2017款 1.8T 自动 魅力升级型,12.0,14.85,1.1万公里,2016-12,国5,1.8L/AT自动
奔驰 E级 2012款 3.0 自动 E300L优雅型,28.8,63.83,9.8万公里,2012-03,国4,3.0L/AT自动
本田 奥德赛 2009款 2.4 自动 豪华型,13.98,27.87,11.8万公里,2011-12,国4,2.4L/AT自动
纳智捷 优6 2014款 1.8T 自动 时尚型,10.8,16.26,7.0万公里,2014-11,国5,1.8L/AT自动
雪铁龙 爱丽舍三厢 2016款 1.6 手动 时尚型,5.5,9.1,8.0万公里,2016-06,国5,1.6L/MT手动
奔驰 C级 2015款 1.6T 自动 C180L,28.5,35.36,5.7万公里,2015-04,国5,1.6L/AT自动
宝马 5系三厢 2014款 2.0T 自动 520i典雅型,35.88,49.61,3.8万公里,2016-06,国5,2.0L/AT自动
宝马 5系 2014款 2.0T 自动 525Li领先型,36.8,50.65,4.0万公里,2015-12,国5,2.0L/AT自动
福特 锐界 2015款 2.0T 自动 GTDi铂锐型前驱,24.88,30.37,3.9万公里,2016-02,国5,2.0L/AT自动
别克 君威 2015款 1.6T 自动 精英技术型,15.0,22.78,1.2万公里,2017-01,国5,1.6L/AT自动
大众 辉腾 2012款 3.0 自动 商务型,44.98,82.41,7.2万公里,2015-01,国5,3.0L/AT自动
宝马 5系 2014款 2.0T 自动 525Li领先型,36.8,50.65,4.0万公里,2015-02,国5,2.0L/AT自动
大众 帕萨特 2014款 2.0T 自动 御尊版,17.38,27.66,6.9万公里,2014-04,国5,2.0L/DCT双离合
大众 迈腾 2012款 2.0T 自动 至尊型,15.98,31.67,12.3万公里,2012-11,国4,2.0L/DCT双离合
现代 胜达 2015款 2.0T 自动 智能型5座前驱,19.8,26.03,2.6万公里,2016-03,国5,2.0L/AT自动
雪佛兰 迈锐宝 2013款 2.4 自动 豪华版,13.26,21.7,7.0万公里,2014-02,国4,2.4L/AT自动
长安欧尚 欧诺 2012款 1.5 手动 运动款精英型,3.5,6.07,6.3万公里,2014-04,国4,1.5L/MT手动
别克 凯越 2011款 1.6 自动 LX,5.88,11.39,6.2万公里,2013-01,国4,1.6L/AT自动
大众 朗逸 2015款 1.6 手动 风尚版,9.88,11.93,0.7万公里,2016-08,国5,1.6L/MT手动
奥迪 A7掀背 2014款 2.8 自动 35FSI技术型四驱,45.2,79.02,4.1万公里,2014-03,国4,2.8L/DCT双离合
斯巴鲁 XV 2012款 2.0 自动 精英版,14.8,23.86,4.6万公里,2012-08,国4,2.0L/CVT无级变速
奔驰 E级 2015款 2.0T 自动 E260L运动型,37.88,50.8,4.2万公里,2015-03,国5,2.0L/AT自动
奔驰 R级 2011款 3.5 自动 R350L四驱,37.8,86.62,11.7万公里,2012-09,国4,3.5L/AT自动
宝马 5系 2013款 2.0T 自动 525Li领先型,30.8,49.89,7.4万公里,2013-07,国4,2.0L/AT自动
起亚 智跑 2012款 2.0 自动 GLS前驱,11.6,20.93,4.8万公里,2013-03,国4,2.0L/AT自动
现代 朗动 2015款 1.6 自动 GLX领先型,9.58,13.87,3.0万公里,2015-07,国4,1.6L/AT自动
大众 高尔夫 2015款 1.4T 自动 豪华型,12.68,18.01,1.8万公里,2014-12,国5,1.4L/DCT双离合
宝马 5系 2014款 2.0T 自动 525Li豪华设计套装,37.98,54.23,11.7万公里,2015-01,国5,2.0L/AT自动
马自达 CX-5 2013款 2.0 自动 精英型四驱,13.9,22.56,4.0万公里,2014-01,国4,2.0L/AT自动
荣威 550 2008款 1.8 手动 S启逸版,5.68,14.74,9.9万公里,2013-10,国4,1.8L/MT手动
雪佛兰 科鲁兹三厢 2009款 1.6 手动 SE,5.28,13.01,10.2万公里,2012-01,国4,1.6L/MT手动
大众 捷达 2015款 1.6 自动 质惠版时尚型,7.58,10.38,3.6万公里,2016-05,国5,1.6L/AT自动
奥迪 A4L 2013款 2.0T 自动 35TFSI标准型,21.28,33.63,5.2万公里,2013-11,国4,2.0L/CVT无级变速
本田 CR-V 2010款 2.4 自动 VTi豪华型四驱,12.98,26.03,6.5万公里,2011-08,国4,2.4L/AT自动
众泰 SR9 2017款 2.0T 自动 极致之路,12.88,14.31,0.8万公里,2017-06,国5,2.0L/DCT双离合
日产 阳光 2015款 1.5 自动 XE舒适版,6.5,9.75,4.6万公里,2016-07,国5,1.5L/CVT无级变速
奔驰 GLK级 2014款 2.0T 自动 GLK200标准型后驱,30.8,41.03,7.6万公里,2014-10,国5,2.0L/AT自动
宝马 3系 2015款 2.0T 自动 320Li超悦版时尚型,25.38,37.97,3.5万公里,2015-05,国5,2.0L/AT自动
奔驰 C级 2015款 2.0T 自动 C200L运动型,30.88,40.05,5.2万公里,2014-12,国5,2.0L/AT自动
奔驰 C级 2015款 2.0T 自动 C300运动版,34.68,49.82,7.3万公里,2015-09,国5,2.0L/AT自动
现代 胜达 2013款 2.4 自动 智能型前驱,15.8,27.12,5.6万公里,2014-05,国4,2.4L/AT自动
大众 桑塔纳 2013款 1.4 手动 舒适版,5.5,10.72,6.4万公里,2014-08,国4,1.4L/MT手动
别克 君越 2011款 2.4 自动 SIDI豪雅版,10.98,27.67,12.3万公里,2011-05,国4,2.4L/AT自动
沃尔沃 S60L 2017款 2.0T 自动 T5智驭版,26.9,37.0,1.1万公里,2016-10,国5,2.0L/AT自动
大众 POLO劲取 2011款 1.6 手动 实酷版,5.38,10.94,4.9万公里,2012-02,国4,1.6L/MT手动
马自达 马自达6 2011款 2.0 自动 时尚型,7.88,19.52,13.4万公里,2011-02,国4,2.0L/AT自动
别克 英朗XT 2013款 1.6 自动 时尚型,8.28,16.27,6.4万公里,2013-08,国4,1.6L/AT自动
现代 朗动 2013款 1.6 自动 GLX领先型,8.8,13.87,6.7万公里,2014-06,国4,1.6L/AT自动
大众 高尔夫 2016款 1.6 自动 舒适型,13.28,15.73,2.2万公里,2016-08,国5,1.6L/AT自动
标致 408 2013款 2.0 自动 舒适型,8.68,15.62,8.0万公里,2013-04,国4,2.0L/AT自动
日产 天籁 2013款 2.0 自动 XL舒适版,15.28,20.17,3.9万公里,2016-01,国5,2.0L/CVT无级变速
丰田 凯美瑞 2012款 2.0 自动 骏瑞耀动版,13.6,19.52,7.8万公里,2013-10,国4,2.0L/AT自动
奥迪 A4L 2013款 2.0T 自动 35TFSI舒适型,19.8,35.81,5.5万公里,2013-03,国4,2.0L/CVT无级变速
现代 瑞奕 2014款 1.6 自动 TOP顶级型,6.48,10.84,6.2万公里,2014-08,国4,1.6L/AT自动
宝马 3系 2013款 2.0T 自动 320Li时尚型,24.88,38.49,4.6万公里,2014-11,国4,2.0L/AT自动
雪佛兰 科帕奇 2014款 2.4 自动 城市版5座前驱,12.8,19.53,8.3万公里,2014-06,国4,2.4L/AT自动
奔驰 GLA级 2015款 2.0T 自动 GLA220时尚型四驱,29.2,34.71,0.6万公里,2015-08,国5,2.0L/DCT双离合
日产 骐达 2011款 1.6 自动 舒适型,8.8,12.52,3.9万公里,2015-02,国4,1.6L/CVT无级变速
大众 朗行 2013款 1.6 自动 舒适版,10.0,15.29,4.5万公里,2014-02,国4,1.6L/AT自动
奔驰 A级 2013款 1.6T 自动 A200都市型,19.88,30.18,2.6万公里,2014-02,国5,1.6L/DCT双离合
本田 CR-V 2012款 2.4 自动 VTi豪华型四驱,15.8,26.03,6.8万公里,2012-03,国4,2.4L/AT自动
奥迪 A7掀背 2014款 3.0T 自动 50TFSI舒适型四驱,41.8,89.88,12.1万公里,2014-01,国4,3.0L/DCT双离合
马自达 CX-5 2013款 2.0 自动 舒适型前驱,14.8,19.95,5.7万公里,2015-02,国4,2.0L/AT自动
名爵 MG6两厢 2010款 1.8 自动 世博型贺岁版,5.6,15.28,7.4万公里,2011-02,国4,1.8L/AT自动
奔驰 B级 2009款 2.0 自动 B200豪华型,11.2,38.86,5.6万公里,2011-03,国4,2.0L/CVT无级变速
福特 翼搏 2013款 1.5 手动 舒适型,6.5,10.29,4.8万公里,2015-07,国5,1.5L/MT手动
奔腾 B50 2013款 1.6 手动 豪华型,6.38,10.51,2.8万公里,2016-02,国4,1.6L/MT手动
日产 轩逸 2012款 1.6 自动 XE舒适版经典款,8.6,11.92,1.4万公里,2016-09,国5,1.6L/AT自动
日产 轩逸 2012款 1.6 自动 XE舒适版经典款,8.1,11.92,1.6万公里,2016-08,国5,1.6L/AT自动
别克 GL8 2013款 3.0 自动 XT豪华商务旗舰版,25.8,43.41,5.4万公里,2014-07,国4,3.0L/AT自动
别克 GL8 2014款 2.4 自动 经典版,13.88,22.69,9.3万公里,2014-08,国5,2.4L/AT自动
